age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,ID,income,kidhome,teenhome,dt_customer,numwebvisitsmonth
46.0,admin_,single,university_degree,0.0,1.0,0.0,telephone,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-03-21,47.587,-91.682,5c60a95d-4656-4c63-ac6a-cf4c2fe84fc2,121042,2,1,2012-08-07,25
50.0,technician,married,professional_course,0.0,0.0,1.0,telephone,352,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-07-09,40.25,-67.406,d43218e9-bd7b-4fe1-811a-c91ffc624c98,63033,2,0,2012-11-05,2
41.0,blue-collar,single,basic_9y,,0.0,0.0,telephone,245,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-02-02,33.622,-72.046,30f74039-7b09-4100-8a76-fcd3930cd739,34161,1,0,2012-10-06,23
38.0,blue-collar,married,basic_6y,0.0,0.0,0.0,telephone,559,1,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2016-03-03,29.614,-94.168,b4e96047-c27e-4895-b2be-83101f894983,60816,1,0,2012-09-07,6
41.0,management,married,high_school,0.0,1.0,0.0,telephone,440,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-11-17,36.714,-90.416,5319e5db-49ae-4b1e-a837-a6177e4caaf6,159222,0,0,2012-07-03,9
,blue-collar,married,basic_9y,0.0,,,telephone,242,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-07-26,25.55,-78.61,f51c297e-038b-420d-8ec1-4397b0c4e57b,6337,1,1,2012-10-11,32
,technician,married,high_school,0.0,0.0,0.0,telephone,479,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-10-21,45.829,-121.359,9da6d769-6c6b-4203-926b-b930016b6f64,121511,0,0,2012-05-22,29
50.0,services,single,basic_4y,0.0,0.0,0.0,telephone,514,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-10-10,40.034,-90.289,a1eecb43-a60d-435d-86f3-a1cd0b208e50,171085,2,1,2012-03-26,8
53.0,blue-collar,single,basic_9y,0.0,1.0,0.0,telephone,91,3,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2015-04-03,38.116,-87.525,215023b5-940d-4fd3-92f0-46479d94874d,78126,2,2,2012-02-08,21
39.0,admin_,married,university_degree,0.0,1.0,0.0,telephone,78,2,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2018-03-28,25.238,-111.406,5e1a9042-a632-4c40-a496-72dce133ed10,172186,0,1,2012-09-22,21
43.0,management,married,basic_4y,0.0,1.0,0.0,telephone,318,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-11-16,38.08,-89.146,6a8b201d-f1eb-4d73-9132-6e02ce72878e,164924,2,1,2012-01-11,12
,services,single,high_school,0.0,0.0,0.0,telephone,295,3,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2019-11-30,48.271,-103.66,c5be15ef-0c93-4380-83e3-62d6a62456ac,176180,0,1,2012-06-03,14
32.0,blue-collar,married,high_school,0.0,1.0,0.0,telephone,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-01-21,24.702,-83.067,49538bb2-f91d-49f0-aba5-09b4ba6d5f83,147445,0,1,2012-10-19,4
,admin_,married,high_school,0.0,0.0,0.0,telephone,346,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-02-28,29.496,-124.443,3ce898fb-ae44-4ccd-b459-ed7eff5d719a,144609,1,1,2012-03-19,29
29.0,self-employed,married,high_school,0.0,0.0,0.0,telephone,238,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-10-23,33.549,-82.817,29fc7b34-318b-40bd-ae6f-85f07d3cbf95,78164,0,2,2012-07-02,30
52.0,entrepreneur,married,basic_9y,,0.0,0.0,telephone,291,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-02-28,31.272,-86.274,3f9bb1ba-ab55-4b53-9337-26f7fc086638,20597,1,2,2012-09-25,6
58.0,,married,basic_4y,0.0,1.0,0.0,telephone,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-09-19,33.617,-124.754,b2c27136-a5db-4cc9-89d6-257bc2ddcea1,142004,0,1,2012-03-27,11
47.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,200,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-12-26,25.681,-120.214,ae3c9c87-7ed0-419d-a3ad-bac3dce2255d,130530,2,1,2012-09-19,5
45.0,admin_,married,high_school,0.0,0.0,0.0,telephone,290,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-11-21,46.196,-94.359,df2028e1-60f2-4c00-9525-a910b5ad6e6a,148227,0,1,2012-05-29,10
45.0,technician,married,high_school,0.0,1.0,0.0,telephone,222,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-06-05,38.43,-108.739,6d516fd1-0f54-46a2-8aa1-b650e7d4b89a,6853,2,2,2012-09-30,31
37.0,blue-collar,married,high_school,0.0,1.0,0.0,telephone,90,4,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2016-12-03,27.492,-89.342,0e246982-f216-46bf-b6cc-f30d55528cae,44232,1,0,2012-06-07,20
49.0,entrepreneur,married,university_degree,0.0,0.0,0.0,telephone,171,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-10-02,34.74,-67.61,bb7bd000-4a28-43bd-85f4-92b5133e8a75,88183,0,0,2012-02-21,15
26.0,technician,married,professional_course,0.0,0.0,0.0,telephone,170,2,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2016-11-20,31.722,-109.211,e80a1742-caca-48c2-b622-1aa729c561d0,38506,0,1,2012-09-29,29
40.0,blue-collar,married,basic_6y,0.0,0.0,0.0,telephone,493,2,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2015-11-07,44.352,-73.547,853bc538-26bc-4d47-8372-000621e229b1,178583,1,1,2012-02-13,29
32.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,188,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-06-09,44.209,-85.906,8d3833e7-30ed-412b-aa9f-13ef8c2c73d6,156370,1,2,2012-09-10,15
30.0,blue-collar,single,basic_4y,0.0,0.0,0.0,telephone,17,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-04-22,44.416,-79.283,2a493b0e-cbbf-41ce-af6f-cecfa0c9aa51,38104,1,2,2012-06-05,19
60.0,management,married,university_degree,0.0,0.0,0.0,telephone,316,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-02-13,29.26,-115.16,74afd3fc-b3b3-4856-a0f5-9a7e66ea981d,133973,1,2,2012-03-20,1
39.0,admin_,single,university_degree,,1.0,0.0,telephone,398,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-07-29,30.071,-103.667,1babec03-e4bd-44fd-bb85-e6541c568f1b,7450,0,0,2012-05-24,28
35.0,blue-collar,married,basic_9y,0.0,0.0,1.0,telephone,782,2,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2016-02-17,48.656,-92.492,52a697bd-32e1-4696-b1b7-e8589e01a149,152475,0,1,2012-01-01,9
,admin_,single,high_school,0.0,0.0,0.0,telephone,137,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-10-30,41.774,-81.29,4ec897ba-004c-418e-b610-0e0ac98be672,27712,2,0,2012-04-07,5
28.0,entrepreneur,single,high_school,0.0,1.0,0.0,telephone,419,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-01-17,27.825,-83.523,23de9849-3296-461f-80eb-7854e478d47a,27162,1,2,2012-05-04,22
,admin_,married,high_school,,1.0,0.0,telephone,65,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-11-22,41.348,-94.615,87fc6235-f67a-4821-8362-95f8691f62f8,38695,2,1,2012-11-11,5
46.0,admin_,married,high_school,,1.0,0.0,telephone,96,6,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2018-05-05,38.055,-90.174,9e6a2311-194b-4596-bda4-cfbc61365cb4,108099,2,2,2012-01-26,8
26.0,admin_,single,high_school,0.0,1.0,0.0,telephone,223,2,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2019-08-06,45.543,-117.871,8819e97b-94c8-4b91-ab97-6eddbf8ffb4b,14540,2,1,2012-09-24,4
28.0,blue-collar,married,basic_6y,,1.0,0.0,telephone,70,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-12-29,25.374,-110.041,4b8baaed-fa6f-4661-a0b9-24e3b422f940,82325,2,0,2012-07-19,4
,,married,basic_4y,0.0,0.0,1.0,telephone,150,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-06-11,26.486,-71.019,6055d985-ac5b-433f-beb4-2ff4ef0c8e76,10610,0,0,2012-03-15,23
,blue-collar,single,high_school,,0.0,0.0,telephone,559,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-04-05,45.9,-75.045,a85dcab6-ba56-4f6f-8beb-c01854cb3ae6,127741,2,2,2012-09-17,18
38.0,technician,married,professional_course,0.0,1.0,0.0,telephone,952,2,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,yes,2015-07-04,41.442,-90.832,436d8a24-100d-4282-94bf-c7e78d8335a5,107999,2,2,2012-11-16,13
42.0,services,divorced,basic_6y,0.0,0.0,0.0,telephone,71,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-06-28,25.909,-103.564,986203a9-cf9a-40df-8a6f-3dac16d8b22b,156467,2,1,2012-01-07,17
36.0,admin_,married,university_degree,0.0,1.0,0.0,telephone,152,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-09-07,30.212,-106.592,282cea7c-0468-4978-a91a-dab8ccb65a7f,50304,0,0,2012-01-13,23
27.0,entrepreneur,single,university_degree,0.0,1.0,0.0,telephone,486,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,2017-10-22,37.25,-91.98,7db5c2a3-d49a-4460-8f3c-6654a828fd67,50344,0,2,2012-03-13,31
47.0,blue-collar,married,high_school,,1.0,0.0,telephone,224,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-05-29,46.223,-95.303,5b2ff362-ca4c-459d-b7d3-0d032509e890,6450,1,0,2012-10-06,22
54.0,housemaid,married,professional_course,0.0,1.0,0.0,telephone,152,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-07-17,46.507,-109.891,45ede8b8-b60a-4f15-8817-9f411ef5779b,171894,0,2,2012-03-21,20
32.0,blue-collar,single,basic_9y,0.0,1.0,0.0,telephone,22,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-10-09,33.228,-121.734,b43136b1-7216-4c29-af09-39ed46f703b5,163578,2,0,2012-10-22,12
42.0,blue-collar,married,basic_9y,0.0,0.0,0.0,telephone,130,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-10-31,30.172,-95.55,0a7c46d5-6805-446b-8d0c-8133c045885b,175756,0,1,2012-10-14,1
39.0,self-employed,married,university_degree,0.0,0.0,0.0,telephone,135,3,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2017-04-02,35.449,-111.27,e02706ad-9be0-4260-9231-9e515b12a882,84442,2,1,2012-11-25,9
37.0,blue-collar,,basic_6y,,0.0,0.0,telephone,199,4,999,0,nonexistent,1.4,,-41.8,4.961,5228.1,no,2018-04-19,35.578,-124.349,3da2e5ca-b90a-488f-96fb-c9ad368678b2,78032,2,1,2012-11-30,20
25.0,blue-collar,divorced,basic_9y,0.0,,,telephone,185,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-04-09,48.904,-91.004,1d53c47c-3b6c-46ff-bc2a-b76662f1448d,143577,0,2,2012-12-03,21
34.0,management,single,high_school,0.0,1.0,0.0,telephone,220,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-07-13,40.601,-107.486,fd3c63de-754d-43a8-b171-6b31f2aef779,145600,0,1,2012-07-19,8
41.0,blue-collar,divorced,basic_9y,,0.0,0.0,telephone,85,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-07-08,41.259,-82.774,c5104239-31b6-4e7e-b4a0-7ee37faceb2a,76690,1,0,2012-11-17,23
40.0,blue-collar,married,basic_4y,0.0,0.0,0.0,telephone,258,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-03-23,46.149,-120.296,500d9a93-a557-41c2-a129-a7a61e1d750f,139232,2,2,2012-12-15,6
26.0,blue-collar,single,high_school,,0.0,0.0,telephone,108,2,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2018-03-04,30.924,-96.646,e68e9e56-d341-40c3-a6e7-34d14f1c83a5,105514,0,0,2012-03-12,32
49.0,admin_,single,university_degree,,1.0,0.0,telephone,244,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-12-12,45.884,-72.04,9bc54ca8-5647-472b-a408-0d245c2b4d02,166801,2,1,2012-12-05,21
60.0,retired,divorced,basic_4y,,1.0,0.0,telephone,253,4,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2015-09-30,33.926,-87.217,aa967aed-338b-4ff3-8393-5d2b55d1a1bc,121458,1,1,2012-04-06,4
42.0,blue-collar,single,basic_9y,0.0,0.0,0.0,telephone,306,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-04-10,31.023,-103.689,ee8cc3a1-415f-45b9-b388-fb94b9963798,118582,0,0,2012-10-08,4
35.0,blue-collar,married,high_school,,0.0,0.0,telephone,134,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-10-19,31.41,-85.382,d2d3ec80-33eb-4c60-93b7-67153f1f3f4e,104103,0,2,2012-10-27,8
30.0,admin_,married,high_school,,1.0,0.0,telephone,69,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-04-16,44.343,-76.339,00c79e27-a7e9-49c6-82a8-284c43bb5394,30614,1,1,2012-05-31,24
,blue-collar,married,basic_9y,,1.0,0.0,telephone,175,3,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2015-11-11,43.291,-93.893,eb829aac-a97d-4d6d-838b-477a29fe0d31,110658,2,2,2012-10-02,1
39.0,admin_,single,university_degree,0.0,1.0,0.0,telephone,436,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-04-30,39.045,-94.075,c1766404-b9a7-42d7-894b-9335214ae6c4,20761,2,2,2012-02-08,20
25.0,technician,single,university_degree,0.0,0.0,0.0,telephone,92,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-07-15,39.624,-99.76,67fdb054-ee2b-4393-af85-3fa981bfc145,37962,0,2,2012-11-21,20
37.0,admin_,married,high_school,0.0,0.0,0.0,telephone,155,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-07-25,26.0,-98.21,29df15a3-58f9-4138-bdb1-f9ed0a492524,88196,0,1,2012-05-30,13
32.0,technician,single,professional_course,0.0,1.0,0.0,telephone,371,3,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2015-03-23,42.695,-82.26,85c0a0cc-0f8e-4f85-bcc6-885f10e7f6c0,107242,0,0,2012-01-02,30
35.0,blue-collar,married,basic_9y,0.0,1.0,0.0,telephone,216,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-07-06,39.57,-84.669,573a7600-5618-4677-95bb-545bc9ebdd49,53248,1,0,2012-06-03,10
28.0,blue-collar,single,basic_9y,0.0,1.0,0.0,telephone,243,2,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2019-10-14,32.963,-107.553,96303054-994a-48e6-a719-4f7bf11c6d7c,138098,1,1,2012-06-29,18
,admin_,married,university_degree,,1.0,0.0,telephone,718,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-02-01,30.36,-88.074,deb5a5f1-9070-4102-9cd2-1437a5932a85,156037,1,0,2012-11-23,32
42.0,technician,married,basic_9y,0.0,1.0,0.0,telephone,442,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,2015-10-14,31.529,-110.289,184b0c83-2846-422a-a9dd-98a9b780ac42,19381,0,1,2012-06-08,9
35.0,blue-collar,married,basic_4y,,1.0,0.0,telephone,184,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-02-22,37.722,-122.419,e91b3a66-777f-40e9-9e15-208286e6d1da,50114,1,2,2012-09-02,5
45.0,admin_,married,,0.0,0.0,0.0,telephone,189,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-02-26,31.162,-118.513,c535211f-5f6d-4bda-9673-cc8623511bd0,63953,2,2,2012-05-27,26
39.0,self-employed,married,basic_4y,,1.0,0.0,telephone,164,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-07-31,31.957,-123.763,7f27572a-49af-4c93-b369-956092e9ec97,86627,1,1,2012-06-30,9
38.0,management,married,basic_6y,,1.0,0.0,telephone,166,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-06-23,41.532,-113.028,99f8827a-26af-4e1e-b18d-96dc5647dbfe,32512,1,1,2012-07-24,29
,entrepreneur,married,basic_9y,,1.0,0.0,telephone,699,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-03-02,33.871,-80.528,6c749e0e-9f54-4d00-a3f0-28501b560cda,88681,0,0,2012-12-24,32
41.0,self-employed,married,basic_9y,0.0,1.0,0.0,telephone,178,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-08-21,31.551,-111.494,8f3267f4-c26f-4919-b6c3-1e057d035629,177947,1,2,2012-06-27,12
45.0,blue-collar,married,basic_4y,,1.0,0.0,telephone,553,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-04-30,40.75,-122.333,8c665cb0-def8-4261-b2ca-6421e8997eda,169891,0,0,2012-02-17,7
32.0,services,married,high_school,,0.0,0.0,telephone,1137,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,2018-02-26,26.857,-104.942,b4a65aee-19a8-4349-8de8-9ea905f9f07f,148025,0,1,2012-04-30,14
38.0,housemaid,married,university_degree,0.0,0.0,0.0,telephone,100,5,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2018-04-10,43.603,-116.702,de736d7d-134b-4bea-9843-512a5977f4f5,86287,1,0,2012-01-27,24
53.0,blue-collar,married,basic_9y,0.0,0.0,0.0,telephone,445,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-05-02,48.664,-71.45,001e39a4-afec-48da-9e57-f2ba5a44eb7d,157393,0,0,2012-05-14,32
37.0,blue-collar,divorced,basic_9y,0.0,1.0,1.0,telephone,332,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-07-26,39.881,-89.538,2584201b-2c0a-4f3f-b251-9f6497003050,101905,1,0,2012-08-28,8
,blue-collar,married,basic_4y,,1.0,0.0,telephone,61,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-08-26,46.533,-93.37,06893c0d-097f-4338-8d9c-38e32812c1a5,18488,1,0,2012-07-21,31
36.0,blue-collar,married,basic_4y,0.0,0.0,0.0,telephone,90,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-02-19,29.018,-74.97,5eed91b6-ded1-474f-b8a6-ca4632d0a294,95636,1,2,2012-12-23,8
31.0,services,married,high_school,,1.0,0.0,telephone,174,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-07-05,36.886,-96.464,80cd1c87-badb-4fcb-bf59-67a790342c3f,137160,0,2,2012-04-24,7
31.0,services,single,high_school,0.0,1.0,0.0,telephone,204,2,999,0,nonexistent,1.4,,-41.8,4.961,5228.1,no,2016-10-24,35.902,-98.666,9c2c3b23-ee89-4796-b726-3eb38c696c29,150783,0,0,2012-12-28,16
35.0,admin_,married,basic_9y,0.0,0.0,1.0,telephone,271,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-11-01,36.283,-73.537,e0319a14-c1d1-49bc-8699-d269180cc3d8,131642,0,2,2012-01-19,28
54.0,management,married,university_degree,0.0,0.0,0.0,telephone,87,13,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-07-13,35.567,-98.339,ecb55fcb-d436-4cc7-bed1-6d907423ef20,54590,1,0,2012-04-13,32
45.0,self-employed,married,professional_course,,1.0,1.0,telephone,330,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-10-21,45.983,-115.001,568a25bd-1667-4de1-b675-7dc951d1f7e4,161814,2,2,2012-03-20,3
41.0,blue-collar,married,basic_9y,,1.0,0.0,telephone,259,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-07-12,48.619,-110.611,1f45ca2d-aa2c-4626-b076-4cdb2752dedb,115190,1,2,2012-09-30,24
34.0,admin_,married,university_degree,0.0,0.0,0.0,telephone,237,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-02-08,48.873,-95.481,f9ec7837-9b4f-459b-95d8-891e45c8d6b7,44092,2,2,2012-06-23,16
41.0,blue-collar,married,high_school,,1.0,1.0,telephone,116,3,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2019-12-16,33.527,-105.275,c8840271-90fc-46a9-aee0-83653914504a,13288,2,0,2012-07-08,27
35.0,blue-collar,married,basic_9y,0.0,0.0,0.0,telephone,388,12,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-04-26,35.913,-85.495,3b5666c7-78d5-4762-8910-b35a73919544,66890,0,2,2012-07-12,4
33.0,services,married,basic_4y,0.0,1.0,1.0,telephone,59,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-03-15,34.489,-80.462,a609f56e-b586-4c0b-8018-461f2eeaf3ad,173049,2,0,2012-06-17,31
51.0,services,single,high_school,,0.0,0.0,telephone,329,3,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2019-04-17,41.496,-124.081,9dd952df-9b5f-404b-ba8c-233be6520209,137932,2,0,2012-11-20,28
41.0,blue-collar,married,basic_4y,0.0,1.0,0.0,telephone,753,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-09-27,38.127,-82.087,22078f97-cf07-4833-ae2f-a75e7a9a5bcf,113599,1,1,2012-05-31,18
40.0,services,married,,,1.0,0.0,telephone,99,26,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-03-03,46.41,-96.909,828e11e0-0aff-4202-9c5b-0e4c2c21a1c2,115511,0,1,2012-01-12,4
50.0,technician,married,high_school,0.0,0.0,0.0,telephone,42,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-09-06,33.517,-82.529,b4cabbd1-4543-40e9-ae63-6d5eda2cd742,43918,2,1,2012-12-21,4
33.0,blue-collar,married,basic_9y,0.0,0.0,1.0,telephone,182,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-07-30,45.523,-101.359,5a2e2f2a-d17e-486c-8c8f-fa793f0992bc,23097,2,2,2012-07-06,8
37.0,admin_,married,high_school,0.0,0.0,0.0,telephone,250,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-09-27,48.513,-68.491,8a3af485-f5f0-481a-931b-45564514e70d,99989,2,2,2012-08-24,15
48.0,services,married,basic_6y,,0.0,1.0,telephone,511,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-08-07,41.835,-88.894,e4fc4a17-d9a4-4702-a69b-1c8bf1a299fb,79267,2,2,2012-06-15,22
54.0,retired,married,university_degree,,0.0,0.0,telephone,26,3,999,0,nonexistent,1.4,94.465,-41.8,,5228.1,no,2015-01-06,48.159,-103.484,fe7dc62a-be94-4d92-9920-d956ab0fdd3f,72165,1,0,2012-07-19,22
34.0,technician,married,basic_6y,,0.0,0.0,telephone,478,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-08-13,46.276,-67.75,9eaeec69-199b-47e1-8ac7-745cfbd9f981,158475,1,0,2012-07-11,8
35.0,blue-collar,married,basic_9y,,0.0,0.0,telephone,579,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-08-24,43.314,-124.772,a39b13df-b183-44ac-a85a-22c7830ad968,141271,1,2,2012-06-03,14
38.0,self-employed,married,university_degree,,0.0,0.0,telephone,96,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2016-05-25,28.655,-98.722,7010b28b-c7df-4bdc-9078-0c2077e54772,73653,1,1,2012-08-02,30
37.0,blue-collar,single,high_school,0.0,1.0,0.0,telephone,95,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-12-18,29.222,-70.532,75a4627a-8cae-4e30-bef5-8055702b2424,74402,2,1,2012-05-08,7
40.0,housemaid,single,university_degree,0.0,0.0,0.0,telephone,126,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-09-28,42.612,-77.97,4c22cd15-72e6-48a7-b9ba-ca5c4f8fa3f0,135881,2,0,2012-03-15,22
56.0,blue-collar,married,basic_4y,,1.0,0.0,telephone,52,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-07-08,34.682,-94.246,95480a47-32e2-43f3-8766-9470c9d9ed25,124291,0,0,2012-11-23,12
,blue-collar,divorced,basic_9y,0.0,0.0,0.0,telephone,138,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2019-02-03,36.021,-67.018,7f24f224-4268-424c-8840-fc7ac8ab791b,138693,1,0,2012-12-28,22
35.0,technician,single,high_school,0.0,0.0,0.0,telephone,94,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-05-05,38.131,-117.708,1ab05285-ba5b-49d1-90bc-7f18f832b3c8,30525,0,2,2012-10-24,7
44.0,blue-collar,married,basic_4y,,0.0,0.0,telephone,299,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2015-01-18,27.149,-91.822,43c0bbac-a314-4ccb-9572-fd3c91f46a39,153409,1,0,2012-05-24,15
,blue-collar,married,basic_4y,,1.0,1.0,telephone,69,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-06-13,38.156,-124.039,e8a3e054-3f26-457f-b540-0d508e38b217,33197,2,0,2012-12-03,31
39.0,housemaid,married,basic_4y,0.0,1.0,0.0,telephone,44,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2018-12-12,35.36,-105.859,d0bd6038-3526-4f8c-aed8-652911f9bc01,178738,1,1,2012-01-01,15
,admin_,married,university_degree,0.0,0.0,0.0,telephone,135,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,2017-07-21,43.283,-94.679,c4618e99-3c20-4c9b-be94-954a7a7433cd,60267,1,2,2012-02-18,32
